game_date_original,opponent_original,result_original,fouls,goals,assists,points,shots,shots_on_goal,ground_balls,turnovers,caused_turnovers,free_position_shots,free_position_goals,red_cards,yellow_cards,green_cards,draw_controls,school_id,team_name,season,ncaa_division,ncaa_division_formatted,sport_id,game_date,team_score,opponent_score,game_outcome,full_result,overtime,opponent_clean,is_away_game,team_id
03/29/2025,@ Saint Francis,14-11,7.0,14.0,6.0,20.0,22.0,18.0,21.0,17.0,7.0,5.0,5.0,,3.0,2.0,12.0,682,Stonehill,2025,1,1,WLA,2025-03-29,14.0,11.0,W,14-11,,Saint Francis,True,594047
04/04/2025,Howard,19-1,5.0,19.0,7.0,26.0,35.0,28.0,15.0,6.0,13.0,5.0,3.0,,1.0,3.0,15.0,682,Stonehill,2025,1,1,WLA,2025-04-04,19.0,1.0,W,19-1,,Howard,False,594047
04/09/2025,FDU,18-6,10.0,18.0,11.0,29.0,37.0,29.0,13.0,10.0,4.0,12.0,5.0,,2.0,5.0,20.0,682,Stonehill,2025,1,1,WLA,2025-04-09,18.0,6.0,W,18-6,,FDU,False,594047
04/12/2025,@ LIU,9-11,,9.0,2.0,11.0,26.0,12.0,12.0,12.0,5.0,8.0,4.0,,4.0,1.0,8.0,682,Stonehill,2025,1,1,WLA,2025-04-12,9.0,11.0,L,9-11,,LIU,True,594047
04/19/2025,Le Moyne,9-8,16.0,9.0,2.0,11.0,20.0,15.0,13.0,13.0,6.0,6.0,3.0,,1.0,3.0,15.0,682,Stonehill,2025,1,1,WLA,2025-04-19,9.0,8.0,W,9-8,,Le Moyne,False,594047
04/26/2025,@ Delaware St.,24-5,3.0,24.0,10.0,34.0,48.0,36.0,19.0,13.0,15.0,6.0,3.0,,1.0,2.0,20.0,682,Stonehill,2025,1,1,WLA,2025-04-26,24.0,5.0,W,24-5,,Delaware St.,True,594047
05/01/2025,Saint Francis,11-9,14.0,11.0,5.0,16.0,30.0,19.0,13.0,16.0,5.0,11.0,5.0,,2.0,5.0,12.0,682,Stonehill,2025,1,1,WLA,2025-05-01,11.0,9.0,W,11-9,,Saint Francis,False,594047
05/03/2025,LIU,9-14,18.0,9.0,5.0,14.0,22.0,15.0,4.0,13.0,2.0,3.0,2.0,,2.0,4.0,13.0,682,Stonehill,2025,1,1,WLA,2025-05-03,9.0,14.0,L,9-14,,LIU,False,594047
02/12/2025,@ Bryant,16-12,3.0,16.0,11.0,27.0,28.0,25.0,18.0,18.0,14.0,4.0,1.0,,5.0,5.0,17.0,683,Stony Brook,2025,1,1,WLA,2025-02-12,16.0,12.0,W,16-12,,Bryant,True,594084
02/19/2025,@ Villanova,12-5,14.0,12.0,8.0,20.0,31.0,22.0,23.0,13.0,14.0,7.0,2.0,,2.0,,7.0,683,Stony Brook,2025,1,1,WLA,2025-02-19,12.0,5.0,W,12-5,,Villanova,True,594084
02/23/2025,@ UAlbany,16-10,15.0,16.0,7.0,23.0,34.0,23.0,13.0,16.0,3.0,8.0,3.0,,1.0,4.0,18.0,683,Stony Brook,2025,1,1,WLA,2025-02-23,16.0,10.0,W,16-10,,UAlbany,True,594084
03/01/2025,Johns Hopkins,13-14,28.0,13.0,4.0,17.0,27.0,17.0,19.0,16.0,10.0,8.0,5.0,,5.0,1.0,12.0,683,Stony Brook,2025,1,1,WLA,2025-03-01,13.0,14.0,L,13-14,,Johns Hopkins,False,594084
03/05/2025,@ Rutgers,11-12 (2),20.0,11.0,7.0,18.0,39.0,30.0,25.0,8.0,12.0,7.0,1.0,,2.0,,11.0,683,Stony Brook,2025,1,1,WLA,2025-03-05,11.0,12.0,L,11-12 (2),2.0,Rutgers,True,594084
03/08/2025,Towson,17-6,13.0,17.0,6.0,23.0,35.0,30.0,14.0,11.0,8.0,4.0,2.0,,1.0,,18.0,683,Stony Brook,2025,1,1,WLA,2025-03-08,17.0,6.0,W,17-6,,Towson,False,594084
03/18/2025,@ Denver,17-8,18.0,17.0,9.0,26.0,34.0,26.0,19.0,15.0,16.0,4.0,2.0,,2.0,1.0,9.0,683,Stony Brook,2025,1,1,WLA,2025-03-18,17.0,8.0,W,17-8,,Denver,True,594084
03/20/2025,@ Colorado,6-7,23.0,6.0,1.0,7.0,22.0,14.0,16.0,13.0,7.0,10.0,4.0,,2.0,2.0,5.0,683,Stony Brook,2025,1,1,WLA,2025-03-20,6.0,7.0,L,6-7,,Colorado,True,594084
03/23/2025,@ Delaware,16-8,25.0,16.0,12.0,28.0,31.0,23.0,18.0,17.0,12.0,5.0,4.0,,2.0,2.0,16.0,683,Stony Brook,2025,1,1,WLA,2025-03-23,16.0,8.0,W,16-8,,Delaware,True,594084
03/26/2025,Vermont,20-5,13.0,20.0,10.0,30.0,33.0,25.0,11.0,13.0,7.0,5.0,5.0,,1.0,1.0,21.0,683,Stony Brook,2025,1,1,WLA,2025-03-26,20.0,5.0,W,20-5,,Vermont,False,594084
03/30/2025,William & Mary,20-3,23.0,20.0,14.0,34.0,44.0,28.0,25.0,17.0,12.0,5.0,2.0,,4.0,2.0,15.0,683,Stony Brook,2025,1,1,WLA,2025-03-30,20.0,3.0,W,20-3,,William & Mary,False,594084
04/04/2025,Monmouth,16-6,19.0,16.0,8.0,24.0,43.0,30.0,16.0,11.0,10.0,5.0,1.0,,3.0,2.0,20.0,683,Stony Brook,2025,1,1,WLA,2025-04-04,16.0,6.0,W,16-6,,Monmouth,False,594084
04/09/2025,@ Princeton,13-19,12.0,13.0,5.0,18.0,42.0,28.0,14.0,9.0,8.0,4.0,2.0,,,2.0,17.0,683,Stony Brook,2025,1,1,WLA,2025-04-09,13.0,19.0,L,13-19,,Princeton,True,594084
04/11/2025,@ Elon,18-8,6.0,18.0,15.0,33.0,34.0,26.0,21.0,12.0,11.0,5.0,2.0,,6.0,1.0,19.0,683,Stony Brook,2025,1,1,WLA,2025-04-11,18.0,8.0,W,18-8,,Elon,True,594084
04/13/2025,@ Campbell,19-12,19.0,19.0,14.0,33.0,36.0,30.0,14.0,13.0,12.0,4.0,2.0,,6.0,2.0,19.0,683,Stony Brook,2025,1,1,WLA,2025-04-13,19.0,12.0,W,19-12,,Campbell,True,594084
04/18/2025,Drexel,17-13,34.0,17.0,9.0,26.0,33.0,25.0,12.0,14.0,8.0,2.0,,,2.0,2.0,15.0,683,Stony Brook,2025,1,1,WLA,2025-04-18,17.0,13.0,W,17-13,,Drexel,False,594084
04/26/2025,@ Hofstra,15-5,11.0,15.0,8.0,23.0,34.0,22.0,17.0,9.0,9.0,7.0,4.0,,4.0,5.0,16.0,683,Stony Brook,2025,1,1,WLA,2025-04-26,15.0,5.0,W,15-5,,Hofstra,True,594084
05/01/2025,Elon,15-4,27.0,15.0,8.0,23.0,32.0,27.0,15.0,14.0,11.0,10.0,6.0,,2.0,5.0,11.0,683,Stony Brook,2025,1,1,WLA,2025-05-01,15.0,4.0,W,15-4,,Elon,False,594084
05/03/2025,Drexel,12-10,18.0,12.0,7.0,19.0,37.0,30.0,22.0,8.0,12.0,5.0,3.0,,,2.0,13.0,683,Stony Brook,2025,1,1,WLA,2025-05-03,12.0,10.0,W,12-10,,Drexel,False,594084
05/09/2025,"Loyola Maryland @ Chestnut Hill, MA",11-8,6.0,11.0,5.0,16.0,34.0,21.0,15.0,10.0,14.0,2.0,1.0,,2.0,1.0,8.0,683,Stony Brook,2025,1,1,WLA,2025-05-09,11.0,8.0,W,11-8,,Loyola Maryland,True,594084
05/11/2025,@ Boston College,7-10,15.0,7.0,4.0,11.0,27.0,16.0,7.0,11.0,7.0,,,,2.0,3.0,9.0,683,Stony Brook,2025,1,1,WLA,2025-05-11,7.0,10.0,L,7-10,,Boston College,True,594084
02/07/2025,UAlbany,21-9,17.0,21.0,14.0,35.0,34.0,26.0,20.0,17.0,14.0,2.0,2.0,,1.0,2.0,19.0,688,Syracuse,2025,1,1,WLA,2025-02-07,21.0,9.0,W,21-9,,UAlbany,False,594002
02/15/2025,@ Maryland,15-9,12.0,15.0,9.0,24.0,26.0,19.0,13.0,15.0,9.0,,,,3.0,4.0,12.0,688,Syracuse,2025,1,1,WLA,2025-02-15,15.0,9.0,W,15-9,,Maryland,True,594002
02/18/2025,Cornell,18-10,22.0,18.0,12.0,30.0,31.0,24.0,16.0,20.0,10.0,6.0,3.0,,,,16.0,688,Syracuse,2025,1,1,WLA,2025-02-18,18.0,10.0,W,18-10,,Cornell,False,594002
02/22/2025,@ North Carolina,8-16,31.0,8.0,4.0,12.0,27.0,17.0,11.0,15.0,3.0,4.0,1.0,,2.0,3.0,9.0,688,Syracuse,2025,1,1,WLA,2025-02-22,8.0,16.0,L,8-16,,North Carolina,True,594002
02/25/2025,Northwestern,8-12,17.0,8.0,3.0,11.0,22.0,15.0,10.0,14.0,4.0,4.0,2.0,,3.0,2.0,6.0,688,Syracuse,2025,1,1,WLA,2025-02-25,8.0,12.0,L,8-12,,Northwestern,False,594002
03/01/2025,Clemson,8-9,19.0,8.0,2.0,10.0,17.0,14.0,17.0,16.0,8.0,6.0,4.0,,1.0,,4.0,688,Syracuse,2025,1,1,WLA,2025-03-01,8.0,9.0,L,8-9,,Clemson,False,594002
03/07/2025,Stanford,14-13 (2),30.0,14.0,7.0,21.0,28.0,23.0,17.0,17.0,10.0,6.0,5.0,,,2.0,17.0,688,Syracuse,2025,1,1,WLA,2025-03-07,14.0,13.0,W,14-13 (2),2.0,Stanford,False,594002
03/10/2025,Johns Hopkins,13-14 (1),20.0,13.0,4.0,17.0,27.0,22.0,16.0,13.0,9.0,8.0,4.0,,3.0,4.0,16.0,688,Syracuse,2025,1,1,WLA,2025-03-10,13.0,14.0,L,13-14 (1),1.0,Johns Hopkins,False,594002
03/15/2025,@ Pittsburgh,17-11,30.0,17.0,6.0,23.0,36.0,31.0,22.0,15.0,12.0,4.0,2.0,,2.0,2.0,13.0,688,Syracuse,2025,1,1,WLA,2025-03-15,17.0,11.0,W,17-11,,Pittsburgh,True,594002
03/19/2025,@ Loyola Maryland,14-12,11.0,14.0,5.0,19.0,35.0,27.0,23.0,8.0,8.0,6.0,2.0,,,,10.0,688,Syracuse,2025,1,1,WLA,2025-03-19,14.0,12.0,W,14-12,,Loyola Maryland,True,594002
03/23/2025,Notre Dame,12-11,19.0,12.0,7.0,19.0,31.0,24.0,13.0,12.0,8.0,4.0,2.0,,2.0,2.0,15.0,688,Syracuse,2025,1,1,WLA,2025-03-23,12.0,11.0,W,12-11,,Notre Dame,False,594002
03/29/2025,Virginia,13-12,20.0,13.0,8.0,21.0,30.0,21.0,16.0,12.0,5.0,5.0,3.0,,,2.0,13.0,688,Syracuse,2025,1,1,WLA,2025-03-29,13.0,12.0,W,13-12,,Virginia,False,594002
04/02/2025,@ Yale,10-13,26.0,10.0,5.0,15.0,20.0,19.0,11.0,8.0,5.0,6.0,3.0,,,1.0,7.0,688,Syracuse,2025,1,1,WLA,2025-04-02,10.0,13.0,L,10-13,,Yale,True,594002
04/05/2025,@ California,18-6,20.0,18.0,7.0,25.0,41.0,31.0,13.0,10.0,7.0,4.0,2.0,,,3.0,14.0,688,Syracuse,2025,1,1,WLA,2025-04-05,18.0,6.0,W,18-6,,California,True,594002
04/12/2025,@ Virginia Tech,11-14,9.0,11.0,4.0,15.0,36.0,24.0,15.0,14.0,7.0,6.0,,,2.0,1.0,16.0,688,Syracuse,2025,1,1,WLA,2025-04-12,11.0,14.0,L,11-14,,Virginia Tech,True,594002
04/17/2025,Boston College,2-17,14.0,2.0,,2.0,23.0,14.0,18.0,14.0,5.0,2.0,,,,1.0,10.0,688,Syracuse,2025,1,1,WLA,2025-04-17,2.0,17.0,L,2-17,,Boston College,False,594002
04/23/2025,"Stanford @ Charlotte, N.C.",10-15,17.0,10.0,6.0,16.0,28.0,19.0,18.0,22.0,10.0,7.0,3.0,,,2.0,18.0,688,Syracuse,2025,1,1,WLA,2025-04-23,10.0,15.0,L,10-15,,Stanford,True,594002
05/09/2025,"Brown @ New Haven, CT",15-9,21.0,15.0,4.0,19.0,30.0,20.0,17.0,14.0,10.0,4.0,3.0,,2.0,5.0,15.0,688,Syracuse,2025,1,1,WLA,2025-05-09,15.0,9.0,W,15-9,,Brown,True,594002
05/11/2025,@ Yale,8-9,18.0,8.0,5.0,13.0,16.0,12.0,9.0,14.0,9.0,6.0,3.0,,2.0,4.0,10.0,688,Syracuse,2025,1,1,WLA,2025-05-11,8.0,9.0,L,8-9,,Yale,True,594002
02/07/2025,@ Delaware,10-12,15.0,10.0,9.0,19.0,24.0,16.0,24.0,29.0,15.0,3.0,1.0,,2.0,4.0,12.0,690,Temple,2025,1,1,WLA,2025-02-07,10.0,12.0,L,10-12,,Delaware,True,594004
02/13/2025,Rider,15-12,16.0,15.0,8.0,23.0,26.0,23.0,23.0,19.0,8.0,6.0,4.0,,2.0,4.0,15.0,690,Temple,2025,1,1,WLA,2025-02-13,15.0,12.0,W,15-12,,Rider,False,594004
02/19/2025,Saint Joseph's,7-14,8.0,7.0,5.0,12.0,19.0,14.0,23.0,23.0,7.0,3.0,2.0,,1.0,2.0,9.0,690,Temple,2025,1,1,WLA,2025-02-19,7.0,14.0,L,7-14,,Saint Joseph's,False,594004
02/26/2025,@ Penn,3-14,1.0,3.0,1.0,4.0,12.0,8.0,15.0,20.0,7.0,7.0,2.0,,1.0,,8.0,690,Temple,2025,1,1,WLA,2025-02-26,3.0,14.0,L,3-14,,Penn,True,594004
03/01/2025,UMBC,9-11,10.0,9.0,4.0,13.0,24.0,16.0,11.0,17.0,7.0,2.0,,,,2.0,10.0,690,Temple,2025,1,1,WLA,2025-03-01,9.0,11.0,L,9-11,,UMBC,False,594004
03/04/2025,@ North Carolina,3-19,13.0,3.0,1.0,4.0,14.0,6.0,20.0,24.0,9.0,,,,4.0,3.0,5.0,690,Temple,2025,1,1,WLA,2025-03-04,3.0,19.0,L,3-19,,North Carolina,True,594004
03/07/2025,@ Queens (NC),15-12,13.0,15.0,6.0,21.0,28.0,22.0,17.0,21.0,8.0,4.0,1.0,,,1.0,16.0,690,Temple,2025,1,1,WLA,2025-03-07,15.0,12.0,W,15-12,,Queens (NC),True,594004
03/15/2025,@ South Fla.,9-15,17.0,9.0,5.0,14.0,23.0,15.0,19.0,26.0,10.0,5.0,,,2.0,1.0,14.0,690,Temple,2025,1,1,WLA,2025-03-15,9.0,15.0,L,9-15,,South Fla.,True,594004
03/20/2025,@ Rutgers,7-19,15.0,7.0,4.0,11.0,26.0,15.0,14.0,15.0,8.0,4.0,1.0,,,,12.0,690,Temple,2025,1,1,WLA,2025-03-20,7.0,19.0,L,7-19,,Rutgers,True,594004
03/25/2025,Pittsburgh,10-13,14.0,10.0,4.0,14.0,27.0,16.0,26.0,23.0,15.0,10.0,4.0,,2.0,4.0,6.0,690,Temple,2025,1,1,WLA,2025-03-25,10.0,13.0,L,10-13,,Pittsburgh,False,594004
03/29/2025,East Carolina,10-11 (1),9.0,10.0,4.0,14.0,35.0,22.0,11.0,14.0,10.0,2.0,1.0,,1.0,1.0,14.0,690,Temple,2025,1,1,WLA,2025-03-29,10.0,11.0,L,10-11 (1),1.0,East Carolina,False,594004
04/05/2025,@ Vanderbilt,11-12,11.0,11.0,4.0,15.0,24.0,16.0,10.0,18.0,2.0,2.0,,,1.0,1.0,13.0,690,Temple,2025,1,1,WLA,2025-04-05,11.0,12.0,L,11-12,,Vanderbilt,True,594004
04/12/2025,James Madison,4-18,8.0,4.0,4.0,8.0,12.0,9.0,12.0,17.0,6.0,4.0,,,1.0,1.0,7.0,690,Temple,2025,1,1,WLA,2025-04-12,4.0,18.0,L,4-18,,James Madison,False,594004
04/19/2025,@ Old Dominion,13-9,13.0,13.0,6.0,19.0,30.0,24.0,8.0,17.0,5.0,3.0,2.0,,2.0,2.0,14.0,690,Temple,2025,1,1,WLA,2025-04-19,13.0,9.0,W,13-9,,Old Dominion,True,594004
04/23/2025,@ Drexel,13-17,16.0,13.0,6.0,19.0,38.0,30.0,22.0,13.0,9.0,2.0,1.0,,1.0,1.0,17.0,690,Temple,2025,1,1,WLA,2025-04-23,13.0,17.0,L,13-17,,Drexel,True,594004
04/26/2025,Charlotte,17-12,7.0,17.0,8.0,25.0,29.0,21.0,16.0,13.0,9.0,7.0,4.0,,2.0,2.0,16.0,690,Temple,2025,1,1,WLA,2025-04-26,17.0,12.0,W,17-12,,Charlotte,False,594004
02/08/2025,Mount St. Mary's,10-11,21.0,10.0,3.0,13.0,29.0,18.0,14.0,11.0,8.0,1.0,1.0,,5.0,3.0,10.0,711,Towson,2025,1,1,WLA,2025-02-08,10.0,11.0,L,10-11,,Mount St. Mary's,False,594006
02/13/2025,@ Georgetown,10-9 (2),14.0,10.0,7.0,17.0,28.0,18.0,19.0,16.0,10.0,5.0,3.0,,2.0,3.0,6.0,711,Towson,2025,1,1,WLA,2025-02-13,10.0,9.0,W,10-9 (2),2.0,Georgetown,True,594006
02/21/2025,@ Jacksonville,15-7,14.0,15.0,7.0,22.0,31.0,26.0,16.0,12.0,5.0,4.0,1.0,,2.0,,15.0,711,Towson,2025,1,1,WLA,2025-02-21,15.0,7.0,W,15-7,,Jacksonville,True,594006
02/23/2025,@ South Fla.,13-12,21.0,13.0,2.0,15.0,34.0,23.0,24.0,15.0,10.0,12.0,7.0,,,,9.0,711,Towson,2025,1,1,WLA,2025-02-23,13.0,12.0,W,13-12,,South Fla.,True,594006
03/01/2025,Loyola Maryland,8-19,13.0,8.0,3.0,11.0,29.0,18.0,17.0,13.0,11.0,6.0,4.0,,4.0,2.0,10.0,711,Towson,2025,1,1,WLA,2025-03-01,8.0,19.0,L,8-19,,Loyola Maryland,False,594006
03/08/2025,@ Stony Brook,6-17,14.0,6.0,4.0,10.0,16.0,13.0,14.0,17.0,6.0,4.0,2.0,,3.0,1.0,9.0,711,Towson,2025,1,1,WLA,2025-03-08,6.0,17.0,L,6-17,,Stony Brook,True,594006
03/15/2025,Campbell,19-9,22.0,19.0,8.0,27.0,32.0,25.0,19.0,16.0,9.0,8.0,4.0,,2.0,3.0,15.0,711,Towson,2025,1,1,WLA,2025-03-15,19.0,9.0,W,19-9,,Campbell,False,594006
03/18/2025,Longwood,22-2,11.0,22.0,8.0,30.0,39.0,33.0,16.0,6.0,5.0,5.0,2.0,,,2.0,20.0,711,Towson,2025,1,1,WLA,2025-03-18,22.0,2.0,W,22-2,,Longwood,False,594006
03/21/2025,Princeton,13-17,20.0,13.0,1.0,14.0,40.0,23.0,16.0,14.0,6.0,8.0,2.0,,1.0,1.0,15.0,711,Towson,2025,1,1,WLA,2025-03-21,13.0,17.0,L,13-17,,Princeton,False,594006
03/29/2025,@ Drexel,9-12,24.0,9.0,5.0,14.0,23.0,16.0,18.0,11.0,4.0,2.0,,,2.0,4.0,12.0,711,Towson,2025,1,1,WLA,2025-03-29,9.0,12.0,L,9-12,,Drexel,True,594006
04/05/2025,William & Mary,15-10,29.0,15.0,10.0,25.0,40.0,29.0,26.0,16.0,14.0,8.0,1.0,,4.0,,18.0,711,Towson,2025,1,1,WLA,2025-04-05,15.0,10.0,W,15-10,,William & Mary,False,594006
04/11/2025,@ Hofstra,7-10,13.0,7.0,3.0,10.0,23.0,19.0,9.0,11.0,5.0,3.0,1.0,,3.0,6.0,9.0,711,Towson,2025,1,1,WLA,2025-04-11,7.0,10.0,L,7-10,,Hofstra,True,594006
04/13/2025,Delaware,15-16,25.0,15.0,8.0,23.0,32.0,22.0,15.0,13.0,9.0,7.0,4.0,,1.0,3.0,15.0,711,Towson,2025,1,1,WLA,2025-04-13,15.0,16.0,L,15-16,,Delaware,False,594006
04/19/2025,@ Elon,8-16,14.0,8.0,6.0,14.0,25.0,14.0,11.0,16.0,5.0,4.0,1.0,,3.0,2.0,10.0,711,Towson,2025,1,1,WLA,2025-04-19,8.0,16.0,L,8-16,,Elon,True,594006
04/23/2025,Penn,6-15,18.0,6.0,2.0,8.0,39.0,20.0,19.0,18.0,8.0,6.0,2.0,,1.0,2.0,12.0,711,Towson,2025,1,1,WLA,2025-04-23,6.0,15.0,L,6-15,,Penn,False,594006
04/26/2025,Monmouth,20-11,16.0,20.0,12.0,32.0,34.0,28.0,25.0,17.0,12.0,5.0,2.0,,1.0,4.0,15.0,711,Towson,2025,1,1,WLA,2025-04-26,20.0,11.0,W,20-11,,Monmouth,False,594006
02/07/2025,@ Syracuse,9-21,13.0,9.0,6.0,15.0,17.0,12.0,12.0,18.0,7.0,2.0,1.0,,3.0,4.0,14.0,14,UAlbany,2025,1,1,WLA,2025-02-07,9.0,21.0,L,9-21,,Syracuse,True,594039
02/12/2025,Holy Cross,8-16,29.0,8.0,1.0,9.0,24.0,14.0,19.0,25.0,12.0,5.0,2.0,,3.0,2.0,13.0,14,UAlbany,2025,1,1,WLA,2025-02-12,8.0,16.0,L,8-16,,Holy Cross,False,594039
02/15/2025,@ Harvard,6-18,13.0,6.0,2.0,8.0,13.0,12.0,12.0,15.0,3.0,1.0,1.0,,,,9.0,14,UAlbany,2025,1,1,WLA,2025-02-15,6.0,18.0,L,6-18,,Harvard,True,594039
02/23/2025,Stony Brook,10-16,24.0,10.0,6.0,16.0,21.0,16.0,16.0,15.0,10.0,1.0,1.0,,6.0,5.0,11.0,14,UAlbany,2025,1,1,WLA,2025-02-23,10.0,16.0,L,10-16,,Stony Brook,False,594039
03/01/2025,Colgate,15-14,28.0,15.0,6.0,21.0,38.0,26.0,17.0,13.0,7.0,4.0,2.0,,1.0,2.0,14.0,14,UAlbany,2025,1,1,WLA,2025-03-01,15.0,14.0,W,15-14,,Colgate,False,594039
03/08/2025,UConn,4-15,24.0,4.0,3.0,7.0,19.0,12.0,18.0,17.0,11.0,2.0,,,2.0,1.0,8.0,14,UAlbany,2025,1,1,WLA,2025-03-08,4.0,15.0,L,4-15,,UConn,False,594039
03/12/2025,Boston College,4-20,,4.0,2.0,6.0,21.0,14.0,12.0,14.0,9.0,1.0,,,2.0,2.0,13.0,14,UAlbany,2025,1,1,WLA,2025-03-12,4.0,20.0,L,4-20,,Boston College,False,594039
03/15/2025,Vermont,16-15,22.0,16.0,6.0,22.0,34.0,24.0,9.0,15.0,4.0,3.0,3.0,,2.0,2.0,25.0,14,UAlbany,2025,1,1,WLA,2025-03-15,16.0,15.0,W,16-15,,Vermont,False,594039
03/21/2025,Robert Morris,19-7,26.0,19.0,8.0,27.0,29.0,26.0,21.0,13.0,14.0,4.0,4.0,,2.0,1.0,15.0,14,UAlbany,2025,1,1,WLA,2025-03-21,19.0,7.0,W,19-7,,Robert Morris,False,594039
03/26/2025,@ Clemson,8-21,31.0,8.0,3.0,11.0,21.0,14.0,10.0,19.0,2.0,5.0,2.0,,4.0,2.0,16.0,14,UAlbany,2025,1,1,WLA,2025-03-26,8.0,21.0,L,8-21,,Clemson,True,594039
03/29/2025,@ UMass Lowell,9-13,20.0,9.0,3.0,12.0,27.0,20.0,18.0,12.0,6.0,4.0,3.0,,5.0,2.0,7.0,14,UAlbany,2025,1,1,WLA,2025-03-29,9.0,13.0,L,9-13,,UMass Lowell,True,594039
04/05/2025,New Hampshire,17-4,14.0,17.0,6.0,23.0,43.0,28.0,18.0,17.0,7.0,6.0,5.0,,1.0,,23.0,14,UAlbany,2025,1,1,WLA,2025-04-05,17.0,4.0,W,17-4,,New Hampshire,False,594039
04/12/2025,@ Bryant,9-10,,9.0,6.0,15.0,30.0,19.0,12.0,21.0,9.0,6.0,2.0,,1.0,3.0,13.0,14,UAlbany,2025,1,1,WLA,2025-04-12,9.0,10.0,L,9-10,,Bryant,True,594039
04/16/2025,@ Le Moyne,24-3,11.0,24.0,10.0,34.0,35.0,28.0,12.0,10.0,4.0,4.0,4.0,,1.0,2.0,16.0,14,UAlbany,2025,1,1,WLA,2025-04-16,24.0,3.0,W,24-3,,Le Moyne,True,594039
04/19/2025,UMBC,14-8,24.0,14.0,4.0,18.0,33.0,23.0,14.0,13.0,10.0,4.0,3.0,,1.0,,15.0,14,UAlbany,2025,1,1,WLA,2025-04-19,14.0,8.0,W,14-8,,UMBC,False,594039
04/26/2025,@ Binghamton,19-9,31.0,19.0,6.0,25.0,44.0,31.0,16.0,7.0,10.0,2.0,2.0,,3.0,3.0,20.0,14,UAlbany,2025,1,1,WLA,2025-04-26,19.0,9.0,W,19-9,,Binghamton,True,594039
05/02/2025,@ UMass Lowell,18-10,,18.0,6.0,24.0,39.0,26.0,15.0,9.0,7.0,7.0,3.0,,2.0,,15.0,14,UAlbany,2025,1,1,WLA,2025-05-02,18.0,10.0,W,18-10,,UMass Lowell,True,594039
05/04/2025,@ Bryant,14-10,,14.0,6.0,20.0,32.0,24.0,16.0,14.0,13.0,6.0,4.0,,2.0,2.0,14.0,14,UAlbany,2025,1,1,WLA,2025-05-04,14.0,10.0,W,14-10,,Bryant,True,594039
05/09/2025,@ Yale,9-12,20.0,9.0,6.0,15.0,21.0,13.0,8.0,16.0,6.0,3.0,2.0,,4.0,,13.0,14,UAlbany,2025,1,1,WLA,2025-05-09,9.0,12.0,L,9-12,,Yale,True,594039
02/08/2025,California,14-15,9.0,14.0,7.0,21.0,27.0,18.0,5.0,14.0,3.0,4.0,2.0,,1.0,3.0,21.0,108,UC Davis,2025,1,1,WLA,2025-02-08,14.0,15.0,L,14-15,,California,False,593890
02/15/2025,@ Stanford,3-20,,3.0,2.0,5.0,12.0,9.0,17.0,16.0,5.0,4.0,1.0,,1.0,2.0,7.0,108,UC Davis,2025,1,1,WLA,2025-02-15,3.0,20.0,L,3-20,,Stanford,True,593890
02/21/2025,@ Southern California,7-12,11.0,7.0,4.0,11.0,22.0,14.0,10.0,19.0,7.0,7.0,1.0,,,2.0,8.0,108,UC Davis,2025,1,1,WLA,2025-02-21,7.0,12.0,L,7-12,,Southern California,True,593890
03/01/2025,Oregon,20-15,2.0,20.0,7.0,27.0,35.0,26.0,12.0,14.0,7.0,7.0,4.0,,2.0,,23.0,108,UC Davis,2025,1,1,WLA,2025-03-01,20.0,15.0,W,20-15,,Oregon,False,593890
03/03/2025,Villanova,9-10 (1),7.0,9.0,4.0,13.0,16.0,13.0,9.0,19.0,9.0,3.0,3.0,,,2.0,15.0,108,UC Davis,2025,1,1,WLA,2025-03-03,9.0,10.0,L,9-10 (1),1.0,Villanova,False,593890
03/07/2025,"Mercer @ Tempe, AZ",11-18,17.0,11.0,6.0,17.0,21.0,16.0,23.0,26.0,6.0,7.0,4.0,,3.0,,15.0,108,UC Davis,2025,1,1,WLA,2025-03-07,11.0,18.0,L,11-18,,Mercer,True,593890
03/12/2025,"East Carolina @ San Diego, Calif.",17-9,11.0,17.0,7.0,24.0,29.0,21.0,14.0,12.0,2.0,6.0,3.0,,,,19.0,108,UC Davis,2025,1,1,WLA,2025-03-12,17.0,9.0,W,17-9,,East Carolina,True,593890
03/15/2025,Notre Dame,6-18,19.0,6.0,1.0,7.0,19.0,12.0,10.0,16.0,,5.0,2.0,,3.0,,7.0,108,UC Davis,2025,1,1,WLA,2025-03-15,6.0,18.0,L,6-18,,Notre Dame,False,593890
03/22/2025,@ San Diego St.,24-15,18.0,24.0,10.0,34.0,41.0,36.0,10.0,9.0,2.0,8.0,7.0,,,,33.0,108,UC Davis,2025,1,1,WLA,2025-03-22,24.0,15.0,W,24-15,,San Diego St.,True,593890
03/28/2025,Florida,10-16,13.0,10.0,2.0,12.0,23.0,16.0,14.0,14.0,5.0,4.0,4.0,,1.0,3.0,12.0,108,UC Davis,2025,1,1,WLA,2025-03-28,10.0,16.0,L,10-16,,Florida,False,593890
04/04/2025,@ Cincinnati,11-10 (1),7.0,11.0,7.0,18.0,26.0,19.0,13.0,16.0,2.0,6.0,1.0,,1.0,,14.0,108,UC Davis,2025,1,1,WLA,2025-04-04,11.0,10.0,W,11-10 (1),1.0,Cincinnati,True,593890
